TransactionID,CustomerID,PurchaseDate,Age,Gender,Location,ProductCategory,Quantity,UnitPrice,PaymentMethod,DiscountPercent,ShippingCost,CustomerRating,ChurnStatus,TotalAmount
TXN10826,CUST123,2026-02-17,43.0,Male,Pune,Beauty,2,3935.4,Credit Card,10,44.31,2.0,Yes,7128.030000000001
TXN10827,CUST153,2026-03-14,19.0,Male,Pune,Electronics,6,3756.14,UPI,5,76.68,3.0,Yes,21486.678
TXN10828,CUST265,2026-03-13,46.0,Female,Hyderabad,Fashion,7,347.95,UPI,5,84.55,3.0,Yes,2398.4175
TXN10829,CUST302,2026-04-26,30.0,Male,Pune,Beauty,5,4473.31,Credit Card,5,193.74,1.0,Yes,21441.962500000005
TXN10830,CUST183,2026-06-22,21.0,Male,Hyderabad,Home,1,1212.46,UPI,20,145.63,1.0,Yes,1115.598
TXN10831,CUST245,2026-03-22,43.0,Female,Hyderabad,Electronics,3,2811.62,UPI,20,115.55,3.0,Yes,6863.438000000001
TXN10832,CUST185,2026-03-22,62.0,Female,Hyderabad,Beauty,3,3257.01,Credit Card,0,194.4,2.0,No,9965.43
TXN10833,CUST178,2026-04-23,27.0,Female,Hyderabad,Beauty,4,926.28,Wallet,0,182.57,4.0,Yes,3887.69
TXN10834,CUST466,2026-04-06,48.0,Male,Hyderabad,Beauty,6,4883.53,UPI,5,112.16,3.0,Yes,27948.281
TXN10835,CUST101,2026-03-13,58.0,Male,Mumbai,Electronics,5,2491.96,UPI,10,183.02,2.0,Yes,11396.84
TXN10836,CUST151,2026-05-27,25.0,Male,Bangalore,Home,1,382.45,COD,5,92.77,5.0,No,456.0975
TXN10837,CUST273,2026-03-04,20.0,Male,Mumbai,Beauty,6,4692.58,Wallet,0,61.48,4.0,No,28216.96
TXN10838,CUST305,2026-02-07,65.0,Female,Hyderabad,Electronics,9,2972.71,UPI,10,61.88,3.0,Yes,24140.831
TXN10839,CUST360,2026-03-08,63.0,Male,Bangalore,Fashion,1,3526.05,Credit Card,0,139.22,5.0,Yes,3665.27
TXN10840,CUST469,2026-03-10,26.0,Male,Hyderabad,Electronics,8,2673.36,COD,20,110.19,3.0,Yes,17219.694
TXN10841,CUST388,2026-01-13,47.0,Female,Bangalore,Electronics,8,4190.22,COD,5,138.61,5.0,Yes,31984.282
TXN10842,CUST134,2026-06-24,28.0,Female,Hyderabad,Electronics,3,262.35,COD,5,143.49,3.0,Yes,891.1875
TXN10843,CUST448,2026-01-31,52.0,Female,Hyderabad,Beauty,9,1415.05,UPI,10,24.02,5.0,No,11485.925
TXN10844,CUST195,2026-04-24,54.0,Male,Bangalore,Electronics,8,2401.28,Credit Card,5,29.73,4.0,Yes,18279.458
TXN10845,CUST172,2026-01-22,59.0,Male,Bangalore,Fashion,3,475.36,COD,0,115.88,5.0,Yes,1541.96
TXN10846,CUST139,2026-04-03,30.0,Male,Mumbai,Beauty,5,3558.94,Wallet,0,54.39,2.0,No,17849.09
TXN10847,CUST254,2026-06-20,53.0,Male,Bangalore,Fashion,3,2028.95,COD,20,133.86,3.0,No,5003.34
TXN10848,CUST350,2026-03-08,30.0,Male,Hyderabad,Electronics,5,1436.07,COD,0,119.39,1.0,Yes,7299.74
TXN10849,CUST262,2026-02-23,29.0,Female,Delhi,Electronics,9,116.56,Wallet,10,125.44,5.0,Yes,1069.576
TXN10850,CUST218,2026-05-18,54.0,Female,Delhi,Beauty,4,3627.17,COD,0,74.44,3.0,No,14583.12
TXN10851,CUST359,2026-02-11,27.0,Male,Delhi,Beauty,6,4185.67,COD,20,135.17,1.0,Yes,20226.386
TXN10852,CUST479,2026-03-05,26.0,Male,Hyderabad,Electronics,3,2035.7,Wallet,20,169.31,3.0,Yes,5054.990000000001
TXN10853,CUST406,2026-05-06,69.0,Male,Delhi,Home,3,2864.67,UPI,5,199.65,3.0,Yes,8363.959499999999
TXN10854,CUST368,2026-01-21,24.0,Male,Mumbai,Home,5,1215.66,Wallet,10,170.92,1.0,Yes,5641.39
TXN10855,CUST154,2026-06-18,19.0,Male,Hyderabad,Fashion,8,3148.77,UPI,0,120.35,1.0,No,25310.51
TXN10856,CUST336,2026-06-01,40.0,Female,Hyderabad,Electronics,8,159.47,UPI,20,54.82,4.0,Yes,1075.428
TXN10857,CUST489,2026-02-04,56.0,Female,Hyderabad,Electronics,3,2494.36,UPI,0,142.66,3.0,No,7625.74
TXN10858,CUST322,2026-01-30,57.0,Female,Hyderabad,Electronics,8,3256.61,Wallet,20,188.78,5.0,Yes,21031.084000000003
TXN10859,CUST351,2026-02-26,56.0,Male,Bangalore,Home,8,4599.14,Wallet,5,58.14,5.0,Yes,35011.604
TXN10860,CUST413,2026-02-16,38.0,Male,Bangalore,Home,3,1968.55,UPI,20,66.08,3.0,Yes,4790.599999999999
TXN10861,CUST212,2026-06-12,40.0,Female,Bangalore,Electronics,2,3849.43,Wallet,5,46.82,2.0,Yes,7360.736999999999
TXN10862,CUST355,2026-01-19,46.0,Female,Pune,Fashion,2,3028.67,UPI,10,152.61,2.0,No,5604.216
TXN10863,CUST403,2026-04-24,31.0,Male,Mumbai,Electronics,9,4642.36,Wallet,0,93.18,3.0,No,41874.42
TXN10864,CUST307,2026-01-08,43.0,Female,Hyderabad,Fashion,7,2052.05,Credit Card,0,31.29,3.0,Yes,14395.640000000005
TXN10865,CUST329,2026-01-26,68.0,Female,Hyderabad,Home,6,1663.57,Wallet,5,177.49,4.0,Yes,9659.839
TXN10866,CUST441,2026-04-23,22.0,Male,Bangalore,Electronics,7,4447.0,Wallet,10,120.38,1.0,Yes,28136.480000000003
TXN10867,CUST498,2026-03-12,48.0,Female,Hyderabad,Beauty,8,341.3,Wallet,5,79.6,3.0,Yes,2673.48
TXN10868,CUST166,2026-01-30,42.0,Female,Hyderabad,Home,1,768.29,UPI,20,81.92,5.0,No,696.552
TXN10869,CUST175,2026-05-15,48.0,Female,Hyderabad,Fashion,8,503.78,UPI,5,72.25,2.0,No,3900.978
TXN10870,CUST203,2026-03-08,67.0,Male,Delhi,Electronics,3,4231.24,Credit Card,10,101.99,2.0,No,11526.338
TXN10871,CUST292,2026-03-06,37.0,Female,Hyderabad,Home,3,151.98,Credit Card,20,80.67,2.0,Yes,445.422
TXN10872,CUST352,2026-02-05,61.0,Female,Hyderabad,Electronics,6,4322.12,COD,0,118.63,4.0,No,26051.35
TXN10873,CUST326,2026-01-25,34.0,Female,Hyderabad,Fashion,4,2311.21,Credit Card,0,159.23,5.0,Yes,9404.07
TXN10874,CUST394,2026-02-06,62.0,Male,Pune,Electronics,4,119.72,UPI,0,141.4,4.0,Yes,620.28
TXN10875,CUST406,2026-01-01,19.0,Male,Bangalore,Beauty,4,2068.06,Credit Card,10,73.0,1.0,Yes,7518.016
TXN10876,CUST198,2026-05-23,42.0,Female,Mumbai,Fashion,9,1015.32,Credit Card,10,115.17,3.0,No,8339.262
TXN10877,CUST438,2026-02-06,30.0,Male,Mumbai,Electronics,8,3159.56,Wallet,10,171.22,3.0,Yes,22920.052
TXN10878,CUST386,2026-05-21,56.0,Female,Delhi,Beauty,3,3428.86,Credit Card,10,32.28,2.0,Yes,9290.202
TXN10879,CUST435,2026-05-16,45.0,Male,Mumbai,Electronics,1,2488.89,COD,10,34.09,2.0,No,2274.091
TXN10880,CUST447,2026-05-13,59.0,Male,Mumbai,Beauty,1,298.55,Wallet,20,120.11,1.0,No,358.95000000000005
TXN10881,CUST408,2026-05-08,23.0,Female,Bangalore,Beauty,1,3315.03,UPI,5,135.04,4.0,Yes,3284.3185
TXN10882,CUST349,2026-05-07,20.0,Female,Bangalore,Beauty,4,4225.99,COD,0,58.05,3.0,Yes,16962.01
TXN10883,CUST266,2026-01-01,52.0,Female,Pune,Electronics,6,3629.59,UPI,10,154.14,3.0,Yes,19753.926
TXN10884,CUST435,2026-06-13,35.0,Male,Delhi,Beauty,4,4166.79,COD,0,136.33,3.0,Yes,16803.49
TXN10885,CUST130,2026-02-04,28.0,Female,Mumbai,Fashion,3,1082.5,Wallet,10,186.19,5.0,Yes,3108.94
TXN10886,CUST347,2026-04-14,37.0,Male,Pune,Electronics,8,4455.55,COD,0,50.41,1.0,Yes,35694.810000000005
TXN10887,CUST206,2026-01-23,22.0,Male,Delhi,Electronics,8,1678.75,COD,5,155.25,3.0,Yes,12913.75
TXN10888,CUST151,2026-01-09,36.0,Female,Hyderabad,Beauty,6,165.68,Credit Card,0,35.06,3.0,Yes,1029.14
TXN10889,CUST181,2026-02-03,39.0,Male,Mumbai,Electronics,9,4232.62,UPI,0,121.75,4.0,Yes,38215.33
TXN10890,CUST233,2026-06-23,36.0,Female,Mumbai,Electronics,1,4714.92,Wallet,10,119.34,1.0,Yes,4362.768
TXN10891,CUST385,2026-05-08,64.0,Male,Bangalore,Beauty,8,3312.24,COD,20,89.91,5.0,No,21288.246
TXN10892,CUST488,2026-01-04,33.0,Female,Hyderabad,Beauty,6,1234.04,UPI,20,172.02,1.0,Yes,6095.412
TXN10893,CUST238,2026-06-07,41.0,Male,Delhi,Fashion,1,1333.55,UPI,0,20.79,1.0,No,1354.34
TXN10894,CUST284,2026-04-12,58.0,Male,Mumbai,Home,4,2386.31,Credit Card,20,113.63,4.0,Yes,7749.822
TXN10895,CUST430,2026-03-16,21.0,Female,Delhi,Electronics,5,4499.37,UPI,5,59.09,5.0,Yes,21431.0975
TXN10896,CUST373,2026-04-09,32.0,Male,Pune,Beauty,7,833.03,Wallet,5,153.83,3.0,No,5693.4795
TXN10897,CUST440,2026-03-13,42.0,Female,Pune,Beauty,8,4147.27,Credit Card,20,27.75,3.0,No,26570.27800000001
TXN10898,CUST169,2026-01-03,61.0,Male,Hyderabad,Electronics,9,1527.38,COD,20,169.68,2.0,Yes,11166.816000000003
TXN10899,CUST134,2026-05-22,52.0,Male,Mumbai,Fashion,6,4062.07,Wallet,5,170.86,3.0,Yes,23324.659
TXN10900,CUST362,2026-06-22,31.0,Male,Bangalore,Electronics,9,4609.33,Wallet,20,169.92,5.0,Yes,33357.096
TXN10901,CUST153,2026-02-03,66.0,Female,Mumbai,Beauty,4,2194.72,Wallet,20,47.46,3.0,No,7070.563999999999
TXN10902,CUST305,2026-02-14,36.0,Female,Delhi,Beauty,8,1888.75,Credit Card,10,133.47,3.0,Yes,13732.47
TXN10903,CUST226,2026-03-02,55.0,Female,Hyderabad,Electronics,3,4030.88,UPI,10,22.59,4.0,No,10905.966
TXN10904,CUST335,2026-03-24,53.0,Female,Pune,Beauty,4,2694.47,Wallet,20,172.63,5.0,Yes,8794.934
TXN10905,CUST143,2026-05-03,24.0,Female,Delhi,Home,4,3453.8,UPI,20,150.14,5.0,No,11202.3
TXN10906,CUST340,2026-04-12,47.0,Male,Hyderabad,Electronics,6,3151.86,UPI,10,115.61,3.0,Yes,17135.654000000002
TXN10907,CUST471,2026-01-16,36.0,Male,Pune,Electronics,9,849.16,Wallet,10,151.51,3.0,Yes,7029.706
TXN10908,CUST211,2026-03-07,66.0,Female,Bangalore,Electronics,6,4239.47,UPI,20,36.98,1.0,Yes,20386.436
TXN10909,CUST349,2026-06-17,42.0,Male,Pune,Home,1,1059.3,Credit Card,10,115.16,1.0,No,1068.53
TXN10910,CUST251,2026-05-25,33.0,Male,Hyderabad,Beauty,5,4668.18,Credit Card,5,72.43,5.0,Yes,22246.285
TXN10911,CUST283,2026-04-29,64.0,Male,Mumbai,Electronics,9,1327.8,COD,0,195.07,2.0,Yes,12145.27
TXN10912,CUST436,2026-06-11,57.0,Male,Hyderabad,Fashion,5,3696.02,UPI,5,174.28,4.0,Yes,17730.374999999996
TXN10913,CUST195,2026-05-04,68.0,Female,Hyderabad,Beauty,6,1494.81,UPI,10,151.99,3.0,Yes,8223.964000000002
TXN10914,CUST474,2026-05-24,25.0,Male,Mumbai,Home,3,1657.15,COD,5,188.07,1.0,Yes,4910.9475
TXN10915,CUST108,2026-04-12,35.0,Female,Pune,Home,8,1619.01,Credit Card,0,82.43,4.0,Yes,13034.51
TXN10916,CUST488,2026-03-07,43.0,Female,Hyderabad,Electronics,4,3764.67,COD,10,182.16,3.0,No,13734.972
TXN10917,CUST460,2026-01-13,33.0,Male,Mumbai,Beauty,4,2828.39,COD,5,78.54,3.0,Yes,10826.422
TXN10918,CUST488,2026-04-21,69.0,Female,Mumbai,Electronics,5,4426.47,COD,5,151.9,5.0,Yes,21177.632500000003
TXN10919,CUST284,2026-06-08,36.0,Male,Bangalore,Fashion,9,1606.13,UPI,0,152.56,3.0,Yes,14607.73
TXN10920,CUST381,2026-02-03,59.0,Male,Pune,Electronics,8,3490.76,UPI,10,23.3,3.0,No,25156.772
TXN10921,CUST295,2026-02-08,34.0,Male,Mumbai,Fashion,7,3789.45,UPI,20,84.99,3.0,Yes,21305.91
TXN10922,CUST452,2026-05-16,62.0,Female,Hyderabad,Home,5,842.26,UPI,10,23.5,1.0,Yes,3813.67
TXN10923,CUST295,2026-04-30,30.0,Female,Delhi,Electronics,9,2062.89,Wallet,0,199.48,3.0,Yes,18765.49
TXN10924,CUST255,2026-05-06,24.0,Female,Pune,Electronics,9,2465.81,COD,0,42.0,2.0,Yes,22234.29
TXN10925,CUST193,2026-02-24,44.0,Male,Bangalore,Electronics,2,1842.87,COD,0,117.71,3.0,No,3803.45
TXN10926,CUST260,2026-01-27,27.0,Male,Hyderabad,Home,4,1678.35,UPI,0,162.3,3.0,Yes,6875.7
TXN10927,CUST161,2026-04-28,51.0,Male,Mumbai,Electronics,8,3463.46,Credit Card,20,56.23,2.0,Yes,22222.374
TXN10928,CUST222,2026-02-22,53.0,Female,Hyderabad,Fashion,1,1157.75,Wallet,10,107.31,4.0,No,1149.285
TXN10929,CUST151,2026-02-08,42.0,Male,Pune,Fashion,5,3576.01,Wallet,10,129.34,3.0,Yes,16221.385000000004
TXN10930,CUST377,2026-03-06,23.0,Male,Hyderabad,Home,8,4681.72,Credit Card,5,48.84,3.0,Yes,35629.912
TXN10931,CUST105,2026-05-25,41.0,Female,Hyderabad,Fashion,2,2869.47,UPI,20,160.14,3.0,Yes,4751.292
TXN10932,CUST192,2026-06-07,35.0,Female,Hyderabad,Home,2,3096.03,Wallet,20,73.88,3.0,Yes,5027.528000000001
TXN10933,CUST270,2026-01-13,43.0,Female,Bangalore,Fashion,8,437.77,Wallet,5,57.98,3.0,Yes,3385.032
TXN10934,CUST417,2026-01-21,23.0,Male,Pune,Beauty,9,4335.94,COD,5,120.49,2.0,Yes,37192.777
TXN10935,CUST122,2026-05-27,46.0,Male,Mumbai,Electronics,7,1498.69,COD,10,93.86,1.0,Yes,9535.607
TXN10936,CUST426,2026-02-22,42.0,Male,Bangalore,Beauty,8,3113.75,UPI,10,185.65,3.0,Yes,22604.65
TXN10937,CUST101,2026-01-19,34.0,Female,Mumbai,Home,5,4897.65,UPI,10,178.41,5.0,Yes,22217.835
TXN10938,CUST233,2026-02-26,63.0,Female,Delhi,Home,1,3017.96,COD,20,107.0,4.0,Yes,2521.368
TXN10939,CUST333,2026-01-25,41.0,Female,Hyderabad,Beauty,4,3651.08,COD,20,84.67,3.0,Yes,11768.126
TXN10940,CUST112,2026-01-31,28.0,Female,Delhi,Electronics,2,2282.07,COD,5,78.59,3.0,Yes,4414.523
TXN10941,CUST446,2026-03-22,43.0,Male,Hyderabad,Electronics,3,395.79,Credit Card,0,68.16,1.0,Yes,1255.5300000000002
TXN10942,CUST146,2026-01-23,68.0,Male,Hyderabad,Electronics,3,4008.24,Wallet,0,118.02,3.0,Yes,12142.74
TXN10943,CUST134,2026-02-01,51.0,Male,Bangalore,Fashion,9,271.49,UPI,0,164.9,3.0,Yes,2608.31
TXN10944,CUST178,2026-03-15,45.0,Male,Mumbai,Electronics,4,3533.22,UPI,0,75.94,4.0,Yes,14208.82
TXN10945,CUST318,2026-01-10,20.0,Male,Hyderabad,Electronics,2,212.32,Credit Card,0,54.22,5.0,Yes,478.86
TXN10946,CUST401,2026-02-23,28.0,Male,Mumbai,Beauty,3,4325.3,COD,10,105.59,3.0,Yes,11783.9
TXN10947,CUST173,2026-02-21,55.0,Male,Bangalore,Fashion,3,872.42,Wallet,5,32.43,3.0,No,2518.8269999999998
TXN10948,CUST382,2026-05-28,31.0,Male,Pune,Beauty,7,2619.93,COD,0,146.23,2.0,Yes,18485.74
TXN10949,CUST349,2026-06-09,68.0,Female,Delhi,Electronics,8,3026.04,UPI,0,113.3,1.0,No,24321.62
TXN10950,CUST147,2026-04-24,43.0,Female,Delhi,Home,6,2341.97,Credit Card,0,109.35,5.0,Yes,14161.17
TXN10951,CUST221,2026-01-14,65.0,Male,Mumbai,Beauty,4,1769.74,Wallet,10,74.08,3.0,Yes,6445.144
TXN10952,CUST314,2026-06-27,38.0,Female,Mumbai,Electronics,6,2392.29,Wallet,0,182.84,3.0,Yes,14536.58
TXN10953,CUST339,2026-06-05,56.0,Male,Mumbai,Electronics,1,1625.94,Wallet,5,36.29,5.0,No,1580.933
TXN10954,CUST156,2026-04-20,47.0,Male,Bangalore,Electronics,8,2246.8,Wallet,10,176.57,2.0,Yes,16353.53
TXN10955,CUST450,2026-02-22,25.0,Female,Pune,Home,1,1858.67,Credit Card,10,87.81,3.0,Yes,1760.613
TXN10956,CUST207,2026-06-01,68.0,Male,Delhi,Home,5,2874.4,UPI,20,178.51,5.0,Yes,11676.11
TXN10957,CUST419,2026-03-20,37.0,Male,Hyderabad,Home,2,1265.83,Wallet,20,151.18,3.0,Yes,2176.508
TXN10958,CUST148,2026-01-22,65.0,Male,Hyderabad,Fashion,6,4944.42,Wallet,10,38.75,3.0,Yes,26738.618
TXN10959,CUST161,2026-01-30,49.0,Male,Bangalore,Home,9,2554.26,UPI,0,169.68,5.0,Yes,23158.020000000004
TXN10960,CUST437,2026-01-04,39.0,Male,Delhi,Home,5,1051.39,COD,0,142.79,3.0,No,5399.740000000001
TXN10961,CUST126,2026-02-28,24.0,Male,Pune,Home,4,2437.63,Wallet,0,25.81,2.0,Yes,9776.33
TXN10962,CUST392,2026-01-08,26.0,Male,Bangalore,Beauty,2,4345.43,Wallet,0,44.07,5.0,No,8734.93
TXN10963,CUST357,2026-01-12,62.0,Female,Hyderabad,Home,3,206.85,COD,20,134.41,3.0,No,630.85
TXN10964,CUST108,2026-04-29,18.0,Female,Delhi,Fashion,6,3429.82,UPI,5,139.27,5.0,Yes,19689.244
TXN10965,CUST213,2026-06-08,46.0,Male,Bangalore,Electronics,8,2785.04,UPI,10,154.4,2.0,Yes,20206.688
TXN10966,CUST455,2026-02-03,25.0,Female,Delhi,Beauty,8,930.83,Wallet,0,149.64,2.0,No,7596.280000000001
TXN10967,CUST353,2026-03-23,21.0,Male,Delhi,Electronics,5,4105.63,UPI,20,138.71,2.0,Yes,16561.23
TXN10968,CUST280,2026-04-08,52.0,Male,Pune,Home,5,1907.53,COD,5,157.92,3.0,Yes,9218.6875
TXN10969,CUST307,2026-05-07,20.0,Male,Hyderabad,Electronics,3,1539.63,Credit Card,10,123.52,3.0,Yes,4280.521000000001
TXN10970,CUST403,2026-03-16,62.0,Male,Pune,Electronics,7,4157.81,COD,10,66.94,3.0,Yes,26261.143
TXN10971,CUST227,2026-04-15,57.0,Female,Delhi,Beauty,6,3228.77,COD,10,184.23,3.0,No,17619.588
TXN10972,CUST156,2026-02-18,24.0,Female,Bangalore,Electronics,1,4501.47,Credit Card,0,23.28,4.0,Yes,4524.75
TXN10973,CUST314,2026-03-20,44.0,Female,Hyderabad,Fashion,4,3186.43,COD,10,85.98,3.0,No,11557.128
TXN10974,CUST114,2026-04-03,18.0,Female,Pune,Electronics,6,3730.01,Wallet,0,151.2,2.0,No,22531.26
TXN10975,CUST128,2026-06-03,43.0,Male,Hyderabad,Electronics,6,4198.58,Wallet,5,96.89,4.0,Yes,24028.796
TXN10976,CUST178,2026-01-18,33.0,Female,Delhi,Electronics,3,368.22,UPI,20,24.47,2.0,Yes,908.198
TXN10977,CUST316,2026-04-06,55.0,Male,Hyderabad,Electronics,6,3902.64,UPI,20,31.88,1.0,Yes,18764.552000000003
TXN10978,CUST486,2026-02-07,24.0,Male,Pune,Beauty,6,3107.16,COD,20,136.75,3.0,Yes,15051.118
TXN10979,CUST465,2026-03-28,61.0,Female,Pune,Electronics,9,440.59,Wallet,10,193.68,5.0,Yes,3762.459
TXN10980,CUST254,2026-03-29,40.0,Male,Pune,Electronics,9,2592.03,Wallet,20,119.34,1.0,No,18781.956
TXN10981,CUST114,2026-02-19,58.0,Female,Pune,Fashion,2,504.04,Credit Card,5,111.22,3.0,Yes,1068.896
TXN10982,CUST287,2026-01-08,28.0,Female,Hyderabad,Fashion,4,3706.14,UPI,0,77.3,3.0,Yes,14901.86
TXN10983,CUST412,2026-06-18,59.0,Female,Bangalore,Home,9,2777.86,Wallet,20,66.2,2.0,No,20066.792000000005
TXN10984,CUST471,2026-05-14,50.0,Female,Hyderabad,Electronics,4,4772.51,COD,0,23.78,3.0,Yes,19113.82
TXN10985,CUST107,2026-03-10,67.0,Female,Hyderabad,Electronics,8,997.36,Wallet,0,69.13,5.0,Yes,8048.01
TXN10986,CUST103,2026-06-21,53.0,Male,Delhi,Electronics,3,3069.56,UPI,20,100.84,3.0,Yes,7467.784000000001
TXN10987,CUST211,2026-05-01,54.0,Female,Mumbai,Electronics,3,1136.75,COD,20,55.63,3.0,Yes,2783.8300000000004
TXN10988,CUST338,2026-03-05,58.0,Female,Bangalore,Electronics,9,3108.92,UPI,20,35.72,5.0,Yes,22419.944000000003
TXN10989,CUST463,2026-06-06,34.0,Male,Delhi,Fashion,8,3640.98,Wallet,10,149.19,5.0,No,26364.246
TXN10990,CUST339,2026-06-05,52.0,Female,Delhi,Electronics,1,3639.29,Wallet,20,181.03,1.0,Yes,3092.4620000000004
TXN10991,CUST374,2026-05-19,65.0,Female,Pune,Electronics,2,4093.86,Wallet,10,188.62,2.0,Yes,7557.568
TXN10992,CUST394,2026-05-01,22.0,Male,Mumbai,Home,3,4282.4,UPI,5,131.24,3.0,Yes,12336.079999999998
TXN10993,CUST327,2026-03-06,65.0,Male,Mumbai,Fashion,2,478.63,COD,0,29.5,2.0,Yes,986.76
TXN10994,CUST471,2026-04-17,49.0,Female,Bangalore,Electronics,3,1782.01,Wallet,5,153.36,2.0,No,5232.088499999999
TXN10995,CUST115,2026-05-27,20.0,Male,Mumbai,Electronics,8,3466.9,Wallet,20,39.82,4.0,Yes,22227.980000000003
TXN10996,CUST292,2026-05-17,69.0,Female,Delhi,Beauty,6,2543.07,Wallet,0,140.55,1.0,Yes,15398.97
TXN10997,CUST219,2026-06-04,64.0,Male,Mumbai,Beauty,7,1034.31,Credit Card,20,160.29,3.0,Yes,5952.426
TXN10998,CUST128,2026-06-11,52.0,Female,Mumbai,Beauty,6,2808.28,Credit Card,20,150.66,3.0,Yes,13630.404
TXN10999,CUST302,2026-06-21,69.0,Female,Hyderabad,Electronics,1,2096.43,COD,0,191.34,5.0,Yes,2287.77
TXN11000,CUST139,2026-04-10,31.0,Female,Delhi,Electronics,3,2011.19,UPI,5,152.87,5.0,Yes,5884.7615
TXN11001,CUST373,2026-03-23,65.0,Male,Hyderabad,Home,1,4067.79,Wallet,20,144.78,2.0,Yes,3399.012
TXN11002,CUST331,2026-05-23,48.0,Female,Mumbai,Home,9,2097.23,Wallet,0,67.11,1.0,Yes,18942.18
TXN11003,CUST186,2026-02-20,48.0,Male,Mumbai,Home,9,229.63,UPI,5,186.46,1.0,Yes,2149.7965
TXN11004,CUST226,2026-05-21,34.0,Female,Pune,Beauty,5,384.51,UPI,10,52.32,3.0,Yes,1782.615
TXN11005,CUST400,2026-03-24,41.0,Female,Mumbai,Electronics,4,4295.6,COD,5,182.88,3.0,No,16506.16
TXN11006,CUST125,2026-06-26,69.0,Female,Mumbai,Beauty,9,4806.94,UPI,5,76.28,2.0,No,41175.617
TXN11007,CUST245,2026-04-22,40.0,Female,Hyderabad,Home,9,3473.21,Wallet,0,43.43,2.0,Yes,31302.32
TXN11008,CUST113,2026-02-25,35.0,Female,Delhi,Electronics,3,1885.4,COD,5,168.8,2.0,No,5542.1900000000005
TXN11009,CUST312,2026-06-28,67.0,Male,Bangalore,Fashion,5,4699.14,Credit Card,10,20.45,4.0,No,21166.58
TXN11010,CUST125,2026-06-14,31.0,Male,Delhi,Electronics,3,3347.74,COD,10,169.78,1.0,No,9208.678
TXN11011,CUST168,2026-05-25,67.0,Male,Pune,Electronics,2,4237.23,COD,20,67.22,2.0,No,6846.788
TXN11012,CUST494,2026-06-06,32.0,Female,Delhi,Home,1,3852.68,COD,10,179.25,1.0,Yes,3646.662
TXN11013,CUST167,2026-06-10,32.0,Female,Mumbai,Beauty,2,1957.78,UPI,20,144.47,3.0,No,3276.918
TXN11014,CUST333,2026-03-01,23.0,Male,Pune,Fashion,8,2445.64,Wallet,10,139.91,5.0,No,17748.518
TXN11015,CUST209,2026-04-30,44.0,Female,Delhi,Electronics,8,1012.05,UPI,5,85.76,5.0,Yes,7777.339999999999
TXN11016,CUST246,2026-05-18,32.0,Female,Pune,Beauty,3,1530.87,Wallet,20,30.69,1.0,Yes,3704.778
TXN11017,CUST211,2026-06-24,67.0,Female,Bangalore,Home,7,3912.82,UPI,10,169.41,3.0,No,24820.176000000003
TXN11018,CUST328,2026-01-23,53.0,Male,Delhi,Beauty,7,4480.49,COD,5,50.76,5.0,Yes,29846.0185
TXN11019,CUST211,2026-05-29,25.0,Male,Hyderabad,Home,2,3649.86,Wallet,5,87.01,5.0,Yes,7021.744
TXN11020,CUST134,2026-01-13,32.0,Male,Mumbai,Electronics,9,2379.35,UPI,20,128.06,5.0,Yes,17259.38
TXN11021,CUST211,2026-04-11,20.0,Male,Pune,Electronics,3,523.9,COD,0,106.81,3.0,No,1678.5099999999998
TXN11022,CUST364,2026-06-10,64.0,Male,Hyderabad,Beauty,2,379.04,Credit Card,5,55.76,3.0,Yes,775.936
TXN11023,CUST469,2026-01-24,30.0,Female,Hyderabad,Fashion,3,1934.2,UPI,5,45.31,3.0,Yes,5557.780000000001
TXN11024,CUST336,2026-04-18,58.0,Female,Hyderabad,Electronics,2,2372.73,UPI,0,42.18,1.0,Yes,4787.64
TXN11025,CUST183,2026-01-11,51.0,Female,Pune,Home,8,3084.69,Credit Card,20,175.34,1.0,Yes,19917.356000000003
TXN11026,CUST142,2026-01-17,41.0,Female,Hyderabad,Electronics,5,131.8,UPI,10,25.68,4.0,Yes,618.78
TXN11027,CUST201,2026-06-24,57.0,Male,Hyderabad,Electronics,3,4949.64,Credit Card,10,195.86,3.0,Yes,13559.888000000004
TXN11028,CUST106,2026-01-25,49.0,Male,Hyderabad,Fashion,5,1883.3,Wallet,5,55.74,1.0,Yes,9001.414999999999
TXN11029,CUST280,2026-04-04,49.0,Female,Mumbai,Fashion,8,4255.66,Credit Card,0,39.86,3.0,Yes,34085.14
TXN11030,CUST382,2026-01-21,47.0,Male,Bangalore,Electronics,7,2721.34,COD,5,123.85,4.0,Yes,18220.761
TXN11031,CUST420,2026-03-25,69.0,Female,Hyderabad,Electronics,6,739.15,Credit Card,20,34.4,1.0,Yes,3582.32
TXN11032,CUST326,2026-05-20,43.0,Female,Bangalore,Electronics,1,4008.07,Wallet,5,128.44,1.0,Yes,3936.1065
TXN11033,CUST415,2026-02-06,30.0,Female,Pune,Beauty,1,3578.15,Credit Card,10,173.11,1.0,Yes,3393.445
TXN11034,CUST465,2026-02-11,18.0,Female,Mumbai,Fashion,1,2684.44,Credit Card,0,28.62,1.0,No,2713.06
TXN11035,CUST329,2026-05-25,51.0,Male,Hyderabad,Fashion,8,2621.31,Wallet,20,163.98,2.0,Yes,16940.364
TXN11036,CUST477,2026-04-11,32.0,Female,Pune,Beauty,8,528.65,UPI,5,91.01,3.0,Yes,4108.75
